date_time,name,usaf_wban,callsign,lat,lon,elevation,temperature,dew_point,humidity,pressure,wind_speed,date_time_hourly
2016-06-04T16:17:00Z,"NY CITY CENTRAL PARK, NY US",72505394728,KNYC,40.7889,-73.9669,39.6,21.7,17.8,78.60018947843662,NA,0,2016-06-04T16:00:00Z
2016-06-04T16:24:00Z,"NY CITY CENTRAL PARK, NY US",72505394728,KNYC,40.7889,-73.9669,39.6,22.2,17.8,76.24226508672119,NA,0,2016-06-04T16:00:00Z
2016-06-04T16:51:00Z,"NY CITY CENTRAL PARK, NY US",72505394728,KNYC,40.7889,-73.9669,39.6,22.2,17.8,76.24226508672119,10166,1.5,2016-06-04T16:00:00Z
2016-06-04T17:51:00Z,"NY CITY CENTRAL PARK, NY US",72505394728,KNYC,40.7889,-73.9669,39.6,23.3,17.8,71.32381033019442,10163,2.6,2016-06-04T17:00:00Z
2016-06-04T18:49:00Z,"NY CITY CENTRAL PARK, NY US",72505394728,KNYC,40.7889,-73.9669,39.6,24,18,69.23946921825062,NA,2.1,2016-06-04T18:00:00Z
2016-06-04T18:51:00Z,"NY CITY CENTRAL PARK, NY US",72505394728,KNYC,40.7889,-73.9669,39.6,23.9,18.3,70.97830504936155,10160,1.5,2016-06-04T18:00:00Z
2016-06-04T19:49:00Z,"NY CITY CENTRAL PARK, NY US",72505394728,KNYC,40.7889,-73.9669,39.6,25,18,65.20834884082107,NA,0,2016-06-04T19:00:00Z
2016-06-04T19:51:00Z,"NY CITY CENTRAL PARK, NY US",72505394728,KNYC,40.7889,-73.9669,39.6,25.6,18.9,66.55747617737572,10156,0,2016-06-04T19:00:00Z
2016-06-04T20:51:00Z,"NY CITY CENTRAL PARK, NY US",72505394728,KNYC,40.7889,-73.9669,39.6,26.7,17.8,58.19782998269877,10148,1.5,2016-06-04T20:00:00Z
2016-06-04T21:51:00Z,"NY CITY CENTRAL PARK, NY US",72505394728,KNYC,40.7889,-73.9669,39.6,27.8,18.3,56.2800827023455,10143,0,2016-06-04T21:00:00Z
2016-06-04T22:51:00Z,"NY CITY CENTRAL PARK, NY US",72505394728,KNYC,40.7889,-73.9669,39.6,26.7,17.8,58.19782998269877,10140,0,2016-06-04T22:00:00Z
2016-06-04T23:51:00Z,"NY CITY CENTRAL PARK, NY US",72505394728,KNYC,40.7889,-73.9669,39.6,28.3,18.3,54.651290949762576,10131,2.1,2016-06-04T23:00:00Z
2016-06-05T00:51:00Z,"NY CITY CENTRAL PARK, NY US",72505394728,KNYC,40.7889,-73.9669,39.6,26.1,17.8,60.30673221323338,10129,2.6,2016-06-05T00:00:00Z
2016-06-05T01:51:00Z,"NY CITY CENTRAL PARK, NY US",72505394728,KNYC,40.7889,-73.9669,39.6,24.4,17.2,64.27716790439358,10127,3.6,2016-06-05T01:00:00Z
2016-06-05T02:51:00Z,"NY CITY CENTRAL PARK, NY US",72505394728,KNYC,40.7889,-73.9669,39.6,23.9,17.8,68.78880397108115,10131,0,2016-06-05T02:00:00Z
2016-06-05T03:04:00Z,"NY CITY CENTRAL PARK, NY US",72505394728,KNYC,40.7889,-73.9669,39.6,22.2,18.3,78.66572672330568,NA,1.5,2016-06-05T03:00:00Z
2016-06-05T03:15:00Z,"NY CITY CENTRAL PARK, NY US",72505394728,KNYC,40.7889,-73.9669,39.6,21.1,19.4,90.07708978308243,NA,0,2016-06-05T03:00:00Z
2016-06-05T03:25:00Z,"NY CITY CENTRAL PARK, NY US",72505394728,KNYC,40.7889,-73.9669,39.6,21.1,19.4,90.07708978308243,NA,1.5,2016-06-05T03:00:00Z
2016-06-05T03:48:00Z,"NY CITY CENTRAL PARK, NY US",72505394728,KNYC,40.7889,-73.9669,39.6,21,19,88.41097223284731,NA,1.5,2016-06-05T03:00:00Z
2016-06-05T03:51:00Z,"NY CITY CENTRAL PARK, NY US",72505394728,KNYC,40.7889,-73.9669,39.6,20.6,19.4,92.87824189942845,10138,1.5,2016-06-05T03:00:00Z
2016-06-05T04:00:00Z,"NY CITY CENTRAL PARK, NY US",72505394728,KNYC,40.7889,-73.9669,39.6,20.6,19.4,92.87824189942845,NA,1.5,2016-06-05T04:00:00Z
2016-06-05T04:47:00Z,"NY CITY CENTRAL PARK, NY US",72505394728,KNYC,40.7889,-73.9669,39.6,20,19,94.00930974786736,NA,3.1,2016-06-05T04:00:00Z
2016-06-05T04:51:00Z,"NY CITY CENTRAL PARK, NY US",72505394728,KNYC,40.7889,-73.9669,39.6,19.4,18.3,93.40128386165249,10138,2.6,2016-06-05T04:00:00Z
2016-06-05T05:51:00Z,"NY CITY CENTRAL PARK, NY US",72505394728,KNYC,40.7889,-73.9669,39.6,20,18.3,90.00495778527893,10143,2.1,2016-06-05T05:00:00Z
2016-06-05T06:51:00Z,"NY CITY CENTRAL PARK, NY US",72505394728,KNYC,40.7889,-73.9669,39.6,18.9,17.2,89.9317704471908,10139,0,2016-06-05T06:00:00Z
2016-06-05T07:51:00Z,"NY CITY CENTRAL PARK, NY US",72505394728,KNYC,40.7889,-73.9669,39.6,19.4,17.8,90.53005398038215,10135,1.5,2016-06-05T07:00:00Z
2016-06-05T08:51:00Z,"NY CITY CENTRAL PARK, NY US",72505394728,KNYC,40.7889,-73.9669,39.6,19.4,17.2,87.18675816575436,10129,0,2016-06-05T08:00:00Z
2016-06-05T08:59:00Z,"NY CITY CENTRAL PARK, NY US",72505394728,KNYC,40.7889,-73.9669,39.6,NA,NA,NA,NA,NA,2016-06-05T08:00:00Z
2016-06-05T09:51:00Z,"NY CITY CENTRAL PARK, NY US",72505394728,KNYC,40.7889,-73.9669,39.6,18.9,17.2,89.9317704471908,10125,1.5,2016-06-05T09:00:00Z
2016-06-05T10:51:00Z,"NY CITY CENTRAL PARK, NY US",72505394728,KNYC,40.7889,-73.9669,39.6,19.4,16.1,81.33708822721066,10120,0,2016-06-05T10:00:00Z
2016-06-05T11:51:00Z,"NY CITY CENTRAL PARK, NY US",72505394728,KNYC,40.7889,-73.9669,39.6,19.4,15.6,78.7937230407343,10119,0,2016-06-05T11:00:00Z
2016-06-05T12:51:00Z,"NY CITY CENTRAL PARK, NY US",72505394728,KNYC,40.7889,-73.9669,39.6,18.9,16.1,83.90022626038906,10117,1.5,2016-06-05T12:00:00Z
2016-06-05T13:51:00Z,"NY CITY CENTRAL PARK, NY US",72505394728,KNYC,40.7889,-73.9669,39.6,18.9,15.6,81.27773814525462,10108,0,2016-06-05T13:00:00Z
2016-06-05T14:51:00Z,"NY CITY CENTRAL PARK, NY US",72505394728,KNYC,40.7889,-73.9669,39.6,18.9,16.7,87.14470789851491,10110,2.1,2016-06-05T14:00:00Z
2016-06-05T15:30:00Z,"NY CITY CENTRAL PARK, NY US",72505394728,KNYC,40.7889,-73.9669,39.6,18.9,16.7,87.14470789851491,NA,3.6,2016-06-05T15:00:00Z
2016-06-05T15:51:00Z,"NY CITY CENTRAL PARK, NY US",72505394728,KNYC,40.7889,-73.9669,39.6,19.4,16.7,84.48371886382493,10110,1.5,2016-06-05T15:00:00Z
2016-06-05T15:58:00Z,"NY CITY CENTRAL PARK, NY US",72505394728,KNYC,40.7889,-73.9669,39.6,19.4,16.7,84.48371886382493,NA,2.1,2016-06-05T15:00:00Z
2016-06-05T16:47:00Z,"NY CITY CENTRAL PARK, NY US",72505394728,KNYC,40.7889,-73.9669,39.6,19,17,88.25807814964361,NA,1.5,2016-06-05T16:00:00Z
2016-06-05T16:51:00Z,"NY CITY CENTRAL PARK, NY US",72505394728,KNYC,40.7889,-73.9669,39.6,18.9,17.2,89.9317704471908,10106,1.5,2016-06-05T16:00:00Z
2016-06-05T17:02:00Z,"NY CITY CENTRAL PARK, NY US",72505394728,KNYC,40.7889,-73.9669,39.6,18.9,17.2,89.9317704471908,NA,NA,2016-06-05T17:00:00Z
2016-06-05T17:51:00Z,"NY CITY CENTRAL PARK, NY US",72505394728,KNYC,40.7889,-73.9669,39.6,19.4,17.2,87.18675816575436,10099,2.1,2016-06-05T17:00:00Z
2016-06-05T18:00:00Z,"NY CITY CENTRAL PARK, NY US",72505394728,KNYC,40.7889,-73.9669,39.6,19.4,17.2,87.18675816575436,NA,2.1,2016-06-05T18:00:00Z
2016-06-05T18:51:00Z,"NY CITY CENTRAL PARK, NY US",72505394728,KNYC,40.7889,-73.9669,39.6,20,16.7,81.40781542243248,10093,1.5,2016-06-05T18:00:00Z
2016-06-05T19:16:00Z,"NY CITY CENTRAL PARK, NY US",72505394728,KNYC,40.7889,-73.9669,39.6,18.9,17.2,89.9317704471908,NA,2.6,2016-06-05T19:00:00Z
2016-06-05T19:20:00Z,"NY CITY CENTRAL PARK, NY US",72505394728,KNYC,40.7889,-73.9669,39.6,18.9,17.2,89.9317704471908,NA,2.6,2016-06-05T19:00:00Z
2016-06-05T19:32:00Z,"NY CITY CENTRAL PARK, NY US",72505394728,KNYC,40.7889,-73.9669,39.6,18.3,17.2,93.35195070544124,NA,2.6,2016-06-05T19:00:00Z
2016-06-05T19:42:00Z,"NY CITY CENTRAL PARK, NY US",72505394728,KNYC,40.7889,-73.9669,39.6,18.3,17.2,93.35195070544124,NA,1.5,2016-06-05T19:00:00Z
2016-06-05T19:46:00Z,"NY CITY CENTRAL PARK, NY US",72505394728,KNYC,40.7889,-73.9669,39.6,18,17,93.92748396246942,NA,0,2016-06-05T19:00:00Z
2016-06-05T19:51:00Z,"NY CITY CENTRAL PARK, NY US",72505394728,KNYC,40.7889,-73.9669,39.6,18.3,17.2,93.35195070544124,10085,1.5,2016-06-05T19:00:00Z
2016-06-05T20:00:00Z,"NY CITY CENTRAL PARK, NY US",72505394728,KNYC,40.7889,-73.9669,39.6,18.3,17.2,93.35195070544124,NA,2.6,2016-06-05T20:00:00Z
2016-06-05T20:08:00Z,"NY CITY CENTRAL PARK, NY US",72505394728,KNYC,40.7889,-73.9669,39.6,18.3,17.2,93.35195070544124,NA,2.6,2016-06-05T20:00:00Z
2016-06-05T20:29:00Z,"NY CITY CENTRAL PARK, NY US",72505394728,KNYC,40.7889,-73.9669,39.6,18.9,17.8,93.3789507358619,NA,1.5,2016-06-05T20:00:00Z
2016-06-05T20:51:00Z,"NY CITY CENTRAL PARK, NY US",72505394728,KNYC,40.7889,-73.9669,39.6,19.4,18.3,93.40128386165249,10077,3.1,2016-06-05T20:00:00Z
2016-06-05T20:56:00Z,"NY CITY CENTRAL PARK, NY US",72505394728,KNYC,40.7889,-73.9669,39.6,19.4,18.3,93.40128386165249,NA,3.1,2016-06-05T20:00:00Z
2016-06-05T21:05:00Z,"NY CITY CENTRAL PARK, NY US",72505394728,KNYC,40.7889,-73.9669,39.6,19.4,18.3,93.40128386165249,NA,2.6,2016-06-05T21:00:00Z
2016-06-05T21:51:00Z,"NY CITY CENTRAL PARK, NY US",72505394728,KNYC,40.7889,-73.9669,39.6,20,18.9,93.4278856189104,10069,0,2016-06-05T21:00:00Z
2016-06-05T22:28:00Z,"NY CITY CENTRAL PARK, NY US",72505394728,KNYC,40.7889,-73.9669,39.6,20.6,19.4,92.87824189942845,NA,2.1,2016-06-05T22:00:00Z
2016-06-05T22:51:00Z,"NY CITY CENTRAL PARK, NY US",72505394728,KNYC,40.7889,-73.9669,39.6,21.1,19.4,90.07708978308243,10056,2.1,2016-06-05T22:00:00Z
2016-06-05T22:59:00Z,"NY CITY CENTRAL PARK, NY US",72505394728,KNYC,40.7889,-73.9669,39.6,21.1,19.4,90.07708978308243,NA,1.5,2016-06-05T22:00:00Z
2016-06-05T23:51:00Z,"NY CITY CENTRAL PARK, NY US",72505394728,KNYC,40.7889,-73.9669,39.6,21.1,19.4,90.07708978308243,10046,NA,2016-06-05T23:00:00Z
2016-06-06T00:30:00Z,"NY CITY CENTRAL PARK, NY US",72505394728,KNYC,40.7889,-73.9669,39.6,21.1,19.4,90.07708978308243,NA,2.1,2016-06-06T00:00:00Z
2016-06-06T00:51:00Z,"NY CITY CENTRAL PARK, NY US",72505394728,KNYC,40.7889,-73.9669,39.6,21.1,19.4,90.07708978308243,10034,0,2016-06-06T00:00:00Z
2016-06-06T01:51:00Z,"NY CITY CENTRAL PARK, NY US",72505394728,KNYC,40.7889,-73.9669,39.6,21.1,19.4,90.07708978308243,10028,1.5,2016-06-06T01:00:00Z
2016-06-06T02:35:00Z,"NY CITY CENTRAL PARK, NY US",72505394728,KNYC,40.7889,-73.9669,39.6,21.1,19.4,90.07708978308243,NA,6.7,2016-06-06T02:00:00Z
2016-06-06T02:47:00Z,"NY CITY CENTRAL PARK, NY US",72505394728,KNYC,40.7889,-73.9669,39.6,19,18,93.96867428001391,NA,2.1,2016-06-06T02:00:00Z
2016-06-06T02:51:00Z,"NY CITY CENTRAL PARK, NY US",72505394728,KNYC,40.7889,-73.9669,39.6,18.9,17.8,93.3789507358619,10038,2.1,2016-06-06T02:00:00Z
2016-06-06T02:56:00Z,"NY CITY CENTRAL PARK, NY US",72505394728,KNYC,40.7889,-73.9669,39.6,18.9,17.8,93.3789507358619,NA,1.5,2016-06-06T02:00:00Z
2016-06-06T03:02:00Z,"NY CITY CENTRAL PARK, NY US",72505394728,KNYC,40.7889,-73.9669,39.6,18.9,17.8,93.3789507358619,NA,1.5,2016-06-06T03:00:00Z
2016-06-06T03:51:00Z,"NY CITY CENTRAL PARK, NY US",72505394728,KNYC,40.7889,-73.9669,39.6,18.9,17.8,93.3789507358619,10035,3.1,2016-06-06T03:00:00Z
2016-06-06T04:51:00Z,"NY CITY CENTRAL PARK, NY US",72505394728,KNYC,40.7889,-73.9669,39.6,18.9,17.8,93.3789507358619,10039,1.5,2016-06-06T04:00:00Z
2016-06-06T05:51:00Z,"NY CITY CENTRAL PARK, NY US",72505394728,KNYC,40.7889,-73.9669,39.6,19.4,17.8,90.53005398038215,10040,1.5,2016-06-06T05:00:00Z
2016-06-06T06:51:00Z,"NY CITY CENTRAL PARK, NY US",72505394728,KNYC,40.7889,-73.9669,39.6,18.9,17.8,93.3789507358619,10040,1.5,2016-06-06T06:00:00Z
2016-06-06T07:47:00Z,"NY CITY CENTRAL PARK, NY US",72505394728,KNYC,40.7889,-73.9669,39.6,19,17,88.25807814964361,NA,1.5,2016-06-06T07:00:00Z
2016-06-06T07:51:00Z,"NY CITY CENTRAL PARK, NY US",72505394728,KNYC,40.7889,-73.9669,39.6,18.9,17.2,89.9317704471908,10043,1.5,2016-06-06T07:00:00Z
2016-06-06T08:51:00Z,"NY CITY CENTRAL PARK, NY US",72505394728,KNYC,40.7889,-73.9669,39.6,18.9,17.2,89.9317704471908,10042,2.1,2016-06-06T08:00:00Z
2016-06-06T08:59:00Z,"NY CITY CENTRAL PARK, NY US",72505394728,KNYC,40.7889,-73.9669,39.6,NA,NA,NA,NA,NA,2016-06-06T08:00:00Z
2016-06-06T09:12:00Z,"NY CITY CENTRAL PARK, NY US",72505394728,KNYC,40.7889,-73.9669,39.6,18.9,17.2,89.9317704471908,NA,2.6,2016-06-06T09:00:00Z
2016-06-06T09:51:00Z,"NY CITY CENTRAL PARK, NY US",72505394728,KNYC,40.7889,-73.9669,39.6,18.9,17.8,93.3789507358619,10040,1.5,2016-06-06T09:00:00Z
2016-06-06T10:51:00Z,"NY CITY CENTRAL PARK, NY US",72505394728,KNYC,40.7889,-73.9669,39.6,18.9,17.8,93.3789507358619,10039,2.1,2016-06-06T10:00:00Z
2016-06-06T11:51:00Z,"NY CITY CENTRAL PARK, NY US",72505394728,KNYC,40.7889,-73.9669,39.6,18.9,17.8,93.3789507358619,10038,0,2016-06-06T11:00:00Z
2016-06-06T12:51:00Z,"NY CITY CENTRAL PARK, NY US",72505394728,KNYC,40.7889,-73.9669,39.6,18.9,17.8,93.3789507358619,10038,2.1,2016-06-06T12:00:00Z
2016-06-06T13:04:00Z,"NY CITY CENTRAL PARK, NY US",72505394728,KNYC,40.7889,-73.9669,39.6,19.4,17.8,90.53005398038215,NA,2.1,2016-06-06T13:00:00Z
2016-06-06T13:51:00Z,"NY CITY CENTRAL PARK, NY US",72505394728,KNYC,40.7889,-73.9669,39.6,18.9,17.8,93.3789507358619,10041,2.6,2016-06-06T13:00:00Z
2016-06-06T14:11:00Z,"NY CITY CENTRAL PARK, NY US",72505394728,KNYC,40.7889,-73.9669,39.6,19.4,17.8,90.53005398038215,NA,3.1,2016-06-06T14:00:00Z
2016-06-06T14:51:00Z,"NY CITY CENTRAL PARK, NY US",72505394728,KNYC,40.7889,-73.9669,39.6,19.4,17.8,90.53005398038215,10045,2.1,2016-06-06T14:00:00Z
2016-06-06T15:51:00Z,"NY CITY CENTRAL PARK, NY US",72505394728,KNYC,40.7889,-73.9669,39.6,20.6,17.8,84.07491321553726,10049,2.6,2016-06-06T15:00:00Z
2016-06-06T16:51:00Z,"NY CITY CENTRAL PARK, NY US",72505394728,KNYC,40.7889,-73.9669,39.6,21.7,16.1,70.60493636821985,10051,2.6,2016-06-06T16:00:00Z
2016-06-06T17:51:00Z,"NY CITY CENTRAL PARK, NY US",72505394728,KNYC,40.7889,-73.9669,39.6,22.2,16.1,68.48396264698513,10054,3.1,2016-06-06T17:00:00Z
2016-06-06T18:51:00Z,"NY CITY CENTRAL PARK, NY US",72505394728,KNYC,40.7889,-73.9669,39.6,23.9,13.3,51.59259614276679,10053,1.5,2016-06-06T18:00:00Z
2016-06-06T19:51:00Z,"NY CITY CENTRAL PARK, NY US",72505394728,KNYC,40.7889,-73.9669,39.6,25.6,13.3,46.57893102168365,10054,3.6,2016-06-06T19:00:00Z
2016-06-06T20:51:00Z,"NY CITY CENTRAL PARK, NY US",72505394728,KNYC,40.7889,-73.9669,39.6,26.7,12.8,42.21835158897756,10052,3.6,2016-06-06T20:00:00Z
2016-06-06T21:51:00Z,"NY CITY CENTRAL PARK, NY US",72505394728,KNYC,40.7889,-73.9669,39.6,27.2,13.3,42.34526212179258,10046,3.1,2016-06-06T21:00:00Z
2016-06-06T22:51:00Z,"NY CITY CENTRAL PARK, NY US",72505394728,KNYC,40.7889,-73.9669,39.6,27.8,13.3,40.868076683867,10042,2.1,2016-06-06T22:00:00Z
2016-06-06T23:51:00Z,"NY CITY CENTRAL PARK, NY US",72505394728,KNYC,40.7889,-73.9669,39.6,27.8,13.3,40.868076683867,10041,3.1,2016-06-06T23:00:00Z
2016-06-07T00:51:00Z,"NY CITY CENTRAL PARK, NY US",72505394728,KNYC,40.7889,-73.9669,39.6,27.8,12.8,39.552729556993796,10036,1.5,2016-06-07T00:00:00Z
2016-06-07T01:51:00Z,"NY CITY CENTRAL PARK, NY US",72505394728,KNYC,40.7889,-73.9669,39.6,27.2,13.3,42.34526212179258,10035,4.6,2016-06-07T01:00:00Z
2016-06-07T02:51:00Z,"NY CITY CENTRAL PARK, NY US",72505394728,KNYC,40.7889,-73.9669,39.6,26.7,13.3,43.621062694000805,10034,2.1,2016-06-07T02:00:00Z
2016-06-07T03:51:00Z,"NY CITY CENTRAL PARK, NY US",72505394728,KNYC,40.7889,-73.9669,39.6,27.2,12.2,39.39908676419477,10039,4.1,2016-06-07T03:00:00Z
2016-06-07T04:51:00Z,"NY CITY CENTRAL PARK, NY US",72505394728,KNYC,40.7889,-73.9669,39.6,26.1,12.8,43.75496857346497,10038,2.1,2016-06-07T04:00:00Z
2016-06-07T05:51:00Z,"NY CITY CENTRAL PARK, NY US",72505394728,KNYC,40.7889,-73.9669,39.6,25.6,14.4,50.02511693199613,10039,3.1,2016-06-07T05:00:00Z
2016-06-07T06:51:00Z,"NY CITY CENTRAL PARK, NY US",72505394728,KNYC,40.7889,-73.9669,39.6,25.6,14.4,50.02511693199613,10039,2.6,2016-06-07T06:00:00Z
2016-06-07T07:51:00Z,"NY CITY CENTRAL PARK, NY US",72505394728,KNYC,40.7889,-73.9669,39.6,25,14.4,51.85518360290964,10035,3.1,2016-06-07T07:00:00Z
2016-06-07T08:51:00Z,"NY CITY CENTRAL PARK, NY US",72505394728,KNYC,40.7889,-73.9669,39.6,24.4,15,55.87630580575378,10028,1.5,2016-06-07T08:00:00Z
2016-06-07T08:59:00Z,"NY CITY CENTRAL PARK, NY US",72505394728,KNYC,40.7889,-73.9669,39.6,NA,NA,NA,NA,NA,2016-06-07T08:00:00Z
2016-06-07T09:51:00Z,"NY CITY CENTRAL PARK, NY US",72505394728,KNYC,40.7889,-73.9669,39.6,23.3,15.6,62.05078346297449,10027,1.5,2016-06-07T09:00:00Z
2016-06-07T10:51:00Z,"NY CITY CENTRAL PARK, NY US",72505394728,KNYC,40.7889,-73.9669,39.6,23.3,16.1,64.06002993721019,10020,2.6,2016-06-07T10:00:00Z
2016-06-07T11:51:00Z,"NY CITY CENTRAL PARK, NY US",72505394728,KNYC,40.7889,-73.9669,39.6,22.8,16.1,66.03071943134893,10014,0,2016-06-07T11:00:00Z
2016-06-07T12:51:00Z,"NY CITY CENTRAL PARK, NY US",72505394728,KNYC,40.7889,-73.9669,39.6,22.2,16.7,71.13934516182596,10014,2.6,2016-06-07T12:00:00Z
2016-06-07T13:51:00Z,"NY CITY CENTRAL PARK, NY US",72505394728,KNYC,40.7889,-73.9669,39.6,22.2,16.7,71.13934516182596,10012,1.5,2016-06-07T13:00:00Z
2016-06-07T14:51:00Z,"NY CITY CENTRAL PARK, NY US",72505394728,KNYC,40.7889,-73.9669,39.6,21.7,16.1,70.60493636821985,10011,0,2016-06-07T14:00:00Z
2016-06-07T15:51:00Z,"NY CITY CENTRAL PARK, NY US",72505394728,KNYC,40.7889,-73.9669,39.6,22.8,15,61.55132407170113,10010,1.5,2016-06-07T15:00:00Z
2016-06-07T16:51:00Z,"NY CITY CENTRAL PARK, NY US",72505394728,KNYC,40.7889,-73.9669,39.6,23.9,14.4,55.40427710804621,10008,1.5,2016-06-07T16:00:00Z
2016-06-07T17:51:00Z,"NY CITY CENTRAL PARK, NY US",72505394728,KNYC,40.7889,-73.9669,39.6,24.4,13.9,52.04860212467776,10003,4.1,2016-06-07T17:00:00Z
2016-06-07T18:51:00Z,"NY CITY CENTRAL PARK, NY US",72505394728,KNYC,40.7889,-73.9669,39.6,26.1,14.4,48.554172990354594,9997,2.6,2016-06-07T18:00:00Z
2016-06-07T19:51:00Z,"NY CITY CENTRAL PARK, NY US",72505394728,KNYC,40.7889,-73.9669,39.6,27.2,13.9,44.03210901462392,9999,1.5,2016-06-07T19:00:00Z
2016-06-07T20:51:00Z,"NY CITY CENTRAL PARK, NY US",72505394728,KNYC,40.7889,-73.9669,39.6,28.3,10.6,33.19868908650978,9992,2.6,2016-06-07T20:00:00Z
2016-06-07T21:51:00Z,"NY CITY CENTRAL PARK, NY US",72505394728,KNYC,40.7889,-73.9669,39.6,28.3,10.6,33.19868908650978,9980,NA,2016-06-07T21:00:00Z
2016-06-07T22:51:00Z,"NY CITY CENTRAL PARK, NY US",72505394728,KNYC,40.7889,-73.9669,39.6,28.9,9.4,29.563478858345754,9977,2.6,2016-06-07T22:00:00Z
2016-06-07T23:51:00Z,"NY CITY CENTRAL PARK, NY US",72505394728,KNYC,40.7889,-73.9669,39.6,25.6,8.3,33.39587428687513,9977,4.6,2016-06-07T23:00:00Z
2016-06-08T00:51:00Z,"NY CITY CENTRAL PARK, NY US",72505394728,KNYC,40.7889,-73.9669,39.6,23.3,11.7,48.1794086807858,9973,3.1,2016-06-08T00:00:00Z
2016-06-08T01:51:00Z,"NY CITY CENTRAL PARK, NY US",72505394728,KNYC,40.7889,-73.9669,39.6,24.4,10.6,41.90619662088804,9975,NA,2016-06-08T01:00:00Z
2016-06-08T02:51:00Z,"NY CITY CENTRAL PARK, NY US",72505394728,KNYC,40.7889,-73.9669,39.6,23.9,9.4,39.86183382309487,9982,3.1,2016-06-08T02:00:00Z
2016-06-08T03:51:00Z,"NY CITY CENTRAL PARK, NY US",72505394728,KNYC,40.7889,-73.9669,39.6,22.8,10,44.36926634898942,9988,1.5,2016-06-08T03:00:00Z
2016-06-08T04:51:00Z,"NY CITY CENTRAL PARK, NY US",72505394728,KNYC,40.7889,-73.9669,39.6,22.2,10.6,47.90377289082007,9992,2.1,2016-06-08T04:00:00Z
2016-06-08T05:51:00Z,"NY CITY CENTRAL PARK, NY US",72505394728,KNYC,40.7889,-73.9669,39.6,21.1,10.6,51.25106540502177,10002,2.1,2016-06-08T05:00:00Z
2016-06-08T06:51:00Z,"NY CITY CENTRAL PARK, NY US",72505394728,KNYC,40.7889,-73.9669,39.6,20,8.3,47.025252761515226,10012,3.6,2016-06-08T06:00:00Z
2016-06-08T07:51:00Z,"NY CITY CENTRAL PARK, NY US",72505394728,KNYC,40.7889,-73.9669,39.6,18.3,8.3,52.294174852441124,10017,4.1,2016-06-08T07:00:00Z
2016-06-08T08:51:00Z,"NY CITY CENTRAL PARK, NY US",72505394728,KNYC,40.7889,-73.9669,39.6,17.8,8.9,56.18946474555222,10017,2.6,2016-06-08T08:00:00Z
2016-06-08T08:59:00Z,"NY CITY CENTRAL PARK, NY US",72505394728,KNYC,40.7889,-73.9669,39.6,NA,NA,NA,NA,NA,2016-06-08T08:00:00Z
2016-06-08T09:51:00Z,"NY CITY CENTRAL PARK, NY US",72505394728,KNYC,40.7889,-73.9669,39.6,17.8,8.9,56.18946474555222,10017,3.1,2016-06-08T09:00:00Z
2016-06-08T10:51:00Z,"NY CITY CENTRAL PARK, NY US",72505394728,KNYC,40.7889,-73.9669,39.6,17.2,8.3,56.04735597707435,10018,3.6,2016-06-08T10:00:00Z
2016-06-08T11:51:00Z,"NY CITY CENTRAL PARK, NY US",72505394728,KNYC,40.7889,-73.9669,39.6,16.7,8.3,57.85033237521105,10023,3.6,2016-06-08T11:00:00Z
2016-06-08T12:51:00Z,"NY CITY CENTRAL PARK, NY US",72505394728,KNYC,40.7889,-73.9669,39.6,16.1,8.3,60.09848139547637,10028,NA,2016-06-08T12:00:00Z
2016-06-08T13:51:00Z,"NY CITY CENTRAL PARK, NY US",72505394728,KNYC,40.7889,-73.9669,39.6,15.6,8.3,62.04534456098673,10033,2.6,2016-06-08T13:00:00Z
2016-06-08T14:51:00Z,"NY CITY CENTRAL PARK, NY US",72505394728,KNYC,40.7889,-73.9669,39.6,16.1,8.3,60.09848139547637,10032,NA,2016-06-08T14:00:00Z
2016-06-08T15:51:00Z,"NY CITY CENTRAL PARK, NY US",72505394728,KNYC,40.7889,-73.9669,39.6,16.1,8.3,60.09848139547637,10031,NA,2016-06-08T15:00:00Z
2016-06-08T16:51:00Z,"NY CITY CENTRAL PARK, NY US",72505394728,KNYC,40.7889,-73.9669,39.6,17.2,8.9,58.35668457451773,10030,2.6,2016-06-08T16:00:00Z
2016-06-08T17:51:00Z,"NY CITY CENTRAL PARK, NY US",72505394728,KNYC,40.7889,-73.9669,39.6,17.8,6.7,48.404737648009885,10030,2.6,2016-06-08T17:00:00Z
2016-06-08T18:51:00Z,"NY CITY CENTRAL PARK, NY US",72505394728,KNYC,40.7889,-73.9669,39.6,18.9,7.2,46.74049166635058,10023,2.6,2016-06-08T18:00:00Z
2016-06-08T19:51:00Z,"NY CITY CENTRAL PARK, NY US",72505394728,KNYC,40.7889,-73.9669,39.6,18.3,7.2,48.533660033738194,10020,3.1,2016-06-08T19:00:00Z
2016-06-08T20:49:00Z,"NY CITY CENTRAL PARK, NY US",72505394728,KNYC,40.7889,-73.9669,39.6,14,10,77.0254286471061,NA,3.6,2016-06-08T20:00:00Z
2016-06-08T20:51:00Z,"NY CITY CENTRAL PARK, NY US",72505394728,KNYC,40.7889,-73.9669,39.6,14.4,10.6,78.10988259350735,10028,4.1,2016-06-08T20:00:00Z
2016-06-08T21:15:00Z,"NY CITY CENTRAL PARK, NY US",72505394728,KNYC,40.7889,-73.9669,39.6,13.3,11.7,90.12948108702672,NA,4.1,2016-06-08T21:00:00Z
