time,date,fit_name_rds,months,n_stations,n_obs,df,model_overdisp,model_varinfl,run_time,objective,family,fixed,random,zi_formula
01:49:41,2020-09-12,glmmTMB_fit_m345_20s_genpois_014941,"3,4,5",20,44140,81,1.05,0.483,339,58305,genpois,trips ~ hour * workday + precip_yn + temperature_45_c15 + I(temperature_45_c15^2) + daily_uv_index_10_c5 + I(daily_uv_index_10_c5^2) + humidity_100_c60 + I(humidity_100_c60^2) + dew_point_45_c7 + I(dew_point_45_c7^2) + total_trend_yearly + sin_year_r_2 + cos_year_r_2 + in_service_fct ,us(1 | start_station_name) + ar1(0 + hour | start_station_name) + ar1(0 + hour:workday:precip_yn:sin_year_r_2 | start_station_name) + ar1(0 + hour:workday:precip_yn:cos_year_r_2 | start_station_name) + ar1(0 + hour:workday:precip_yn:temperature_45_c15 | start_station_name) + ar1(0 + hour:workday:precip_yn:humidity_100_c60 | start_station_name) + ar1(0 + hour:workday:precip_yn:dew_point_45_c7 | start_station_name) + ar1(0 + hour:workday:precip_yn:I(temperature_45_c15^2) | start_station_name) + ar1(0 + hour:workday:precip_yn:I(humidity_100_c60^2) | start_station_name) + ar1(0 + hour:workday:precip_yn:I(dew_point_45_c7^2) | start_station_name), 
02:01:20,2020-09-12,glmmTMB_fit_m345_20s_genpois_020119,"3,4,5",20,44140,77,1.06,0.483,345,58309,genpois,trips ~ hour * workday + precip_yn + temperature_45_c15 + I(temperature_45_c15^2) + daily_uv_index_10_c5 + I(daily_uv_index_10_c5^2) + humidity_100_c60 + I(humidity_100_c60^2) + dew_point_45_c7 + I(dew_point_45_c7^2) + total_trend_yearly + sin_year_r_2 + cos_year_r_2 + in_service_fct ,us(1 | start_station_name) + ar1(0 + hour | start_station_name) + ar1(0 + hour:workday:precip_yn | start_station_name) + ar1(0 + hour:workday:precip_yn:sin_year_r_2 | start_station_name) + ar1(0 + hour:workday:precip_yn:cos_year_r_2 | start_station_name) + ar1(0 + hour:workday:precip_yn:temperature_45_c15 + hour:workday:precip_yn:I(temperature_45_c15^2) | start_station_name) + ar1(0 + hour:workday:precip_yn:humidity_100_c60 + hour:workday:precip_yn:I(humidity_100_c60^2) | start_station_name) + ar1(0 + hour:workday:precip_yn:dew_point_45_c7 + hour:workday:precip_yn:I(dew_point_45_c7^2) | start_station_name), 
02:17:22,2020-09-12,glmmTMB_fit_m345_20s_genpois_021721,"3,4,5",20,44140,77,1.06,0.485,361,58279,genpois,trips ~ hour * workday + precip_yn + temperature_45_c15 + I(temperature_45_c15^2) + daily_uv_index_10_c5 + I(daily_uv_index_10_c5^2) + humidity_100_c60 + I(humidity_100_c60^2) + dew_point_45_c7 + I(dew_point_45_c7^2) + total_trend_yearly + sin_year_r_2 + cos_year_r_2 + in_service_fct ,us(1 | start_station_name) + ar1(0 + hour | start_station_name) + ar1(0 + hour:workday:precip_yn | start_station_name) + ar1(0 + hour:workday:sin_year_r_2 | start_station_name) + ar1(0 + hour:workday:cos_year_r_2 | start_station_name) + ar1(0 + hour:workday:precip_yn:temperature_45_c15 + hour:workday:precip_yn:I(temperature_45_c15^2) | start_station_name) + ar1(0 + hour:workday:precip_yn:humidity_100_c60 + hour:workday:precip_yn:I(humidity_100_c60^2) | start_station_name) + ar1(0 + hour:workday:precip_yn:dew_point_45_c7 + hour:workday:precip_yn:I(dew_point_45_c7^2) | start_station_name), 
02:53:06,2020-09-12,glmmTMB_fit_m345_20s_genpois_025305,"3,4,5",20,44140,65,0.94,1.357,172,62294,genpois,trips ~ hour * workday + precip_yn + temperature_45_c15 + I(temperature_45_c15^2) + daily_uv_index_10_c5 + I(daily_uv_index_10_c5^2) + humidity_100_c60 + I(humidity_100_c60^2) + dew_point_45_c7 + I(dew_point_45_c7^2) + total_trend_yearly + sin_year_r_2 + cos_year_r_2 + in_service_fct ,us(1 | start_station_name) + ar1(0 + ts_hours | start_station_name), 
02:57:00,2020-09-12,glmmTMB_fit_m345_20s_genpois_025659,"3,4,5",20,44140,65,0.98,0.975,102,60686,genpois,trips ~ hour * workday + precip_yn + temperature_45_c15 + I(temperature_45_c15^2) + daily_uv_index_10_c5 + I(daily_uv_index_10_c5^2) + humidity_100_c60 + I(humidity_100_c60^2) + dew_point_45_c7 + I(dew_point_45_c7^2) + total_trend_yearly + sin_year_r_2 + cos_year_r_2 + in_service_fct ,us(1 | start_station_name) + ar1(0 + hour | start_station_name), 
03:03:39,2020-09-12,glmmTMB_fit_m345_20s_genpois_030338,"3,4,5",20,44140,65,0.67,0.141,234,60418,genpois,trips ~ hour * workday + precip_yn + temperature_45_c15 + I(temperature_45_c15^2) + daily_uv_index_10_c5 + I(daily_uv_index_10_c5^2) + humidity_100_c60 + I(humidity_100_c60^2) + dew_point_45_c7 + I(dew_point_45_c7^2) + total_trend_yearly + sin_year_r_2 + cos_year_r_2 + in_service_fct ,us(1 | start_station_name) + ar1(0 + hour:ts_yday | start_station_name), 
12:01:33,2020-09-12,glmmTMB_fit_m345_20s_genpois_120133,"3,4,5",20,44140,67,1.08,0.549,126,59118,genpois,trips ~ hour * workday + precip_yn + temperature_45_c15 + I(temperature_45_c15^2) + daily_uv_index_10_c5 + I(daily_uv_index_10_c5^2) + humidity_100_c60 + I(humidity_100_c60^2) + dew_point_45_c7 + I(dew_point_45_c7^2) + total_trend_yearly + sin_year_r_2 + cos_year_r_2 + in_service_fct ,us(1 | start_station_name) + ar1(0 + hour | start_station_name) + ar1(0 + ts_yday | start_station_name), 
19:04:36,2020-09-12,glmmTMB_fit_m345_20s_genpois_190435,"3,4,5",20,44140,65,1.05,0.659,114,59896,genpois,trips ~ hour * workday + precip_yn + temperature_45_c15 + I(temperature_45_c15^2) + daily_uv_index_10_c5 + I(daily_uv_index_10_c5^2) + humidity_100_c60 + I(humidity_100_c60^2) + dew_point_45_c7 + I(dew_point_45_c7^2) + total_trend_yearly + sin_year_r_2 + cos_year_r_2 + in_service_fct ,us(1 | start_station_name) + ar1(0 + hour:wday | start_station_name), 
19:09:09,2020-09-12,glmmTMB_fit_m345_20s_genpois_190908,"3,4,5",20,44140,67,1.09,0.769,110,59825,genpois,trips ~ hour * workday + precip_yn + temperature_45_c15 + I(temperature_45_c15^2) + daily_uv_index_10_c5 + I(daily_uv_index_10_c5^2) + humidity_100_c60 + I(humidity_100_c60^2) + dew_point_45_c7 + I(dew_point_45_c7^2) + total_trend_yearly + sin_year_r_2 + cos_year_r_2 + in_service_fct ,us(1 | start_station_name) + ar1(0 + hour | start_station_name) + ar1(0 + wday | start_station_name), 
19:37:52,2020-09-12,glmmTMB_fit_m345_20s_genpois_193752,"3,4,5",20,44140,69,1.08,0.661,132,59448,genpois,trips ~ hour * workday + precip_yn + temperature_45_c15 + I(temperature_45_c15^2) + daily_uv_index_10_c5 + I(daily_uv_index_10_c5^2) + humidity_100_c60 + I(humidity_100_c60^2) + dew_point_45_c7 + I(dew_point_45_c7^2) + total_trend_yearly + sin_year_r_2 + cos_year_r_2 + in_service_fct ,us(1 | start_station_name) + ar1(0 + hour | start_station_name) + ar1(0 + wday | start_station_name) + ar1(0 + hour:wday | start_station_name), 
19:42:27,2020-09-12,glmmTMB_fit_m345_20s_genpois_194226,"3,4,5",20,44140,67,1.08,0.661,116,59448,genpois,trips ~ hour * workday + precip_yn + temperature_45_c15 + I(temperature_45_c15^2) + daily_uv_index_10_c5 + I(daily_uv_index_10_c5^2) + humidity_100_c60 + I(humidity_100_c60^2) + dew_point_45_c7 + I(dew_point_45_c7^2) + total_trend_yearly + sin_year_r_2 + cos_year_r_2 + in_service_fct ,us(1 | start_station_name) + ar1(0 + hour | start_station_name) + ar1(0 + hour:wday | start_station_name), 
19:47:09,2020-09-12,glmmTMB_fit_m345_20s_genpois_194709,"3,4,5",20,44140,69,1.08,0.330,320,58915,genpois,trips ~ hour * workday + precip_yn + temperature_45_c15 + I(temperature_45_c15^2) + daily_uv_index_10_c5 + I(daily_uv_index_10_c5^2) + humidity_100_c60 + I(humidity_100_c60^2) + dew_point_45_c7 + I(dew_point_45_c7^2) + total_trend_yearly + sin_year_r_2 + cos_year_r_2 + in_service_fct ,us(1 | start_station_name) + ar1(0 + ts_hours | start_station_name) + ar1(0 + hour | start_station_name) + ar1(0 + hour:wday | start_station_name), 
20:05:59,2020-09-12,glmmTMB_fit_m345_20s_genpois_200559,"3,4,5",20,44140,67,1.08,0.549,126,59118,genpois,trips ~ hour * workday + precip_yn + temperature_45_c15 + I(temperature_45_c15^2) + daily_uv_index_10_c5 + I(daily_uv_index_10_c5^2) + humidity_100_c60 + I(humidity_100_c60^2) + dew_point_45_c7 + I(dew_point_45_c7^2) + total_trend_yearly + sin_year_r_2 + cos_year_r_2 + in_service_fct ,us(1 | start_station_name) + ar1(0 + ts_yday | start_station_name) + ar1(0 + hour | start_station_name), 
20:09:33,2020-09-12,glmmTMB_fit_m345_20s_genpois_200933,"3,4,5",20,44140,69,1.07,0.550,144,59109,genpois,trips ~ hour * workday + precip_yn + temperature_45_c15 + I(temperature_45_c15^2) + daily_uv_index_10_c5 + I(daily_uv_index_10_c5^2) + humidity_100_c60 + I(humidity_100_c60^2) + dew_point_45_c7 + I(dew_point_45_c7^2) + total_trend_yearly + sin_year_r_2 + cos_year_r_2 + in_service_fct ,us(1 | start_station_name) + ar1(0 + ts_yday | start_station_name) + ar1(0 + month | start_station_name) + ar1(0 + hour | start_station_name), 
20:12:36,2020-09-12,glmmTMB_fit_m345_20s_genpois_201236,"3,4,5",20,44140,67,1.00,0.912,131,60404,genpois,trips ~ hour * workday + precip_yn + temperature_45_c15 + I(temperature_45_c15^2) + daily_uv_index_10_c5 + I(daily_uv_index_10_c5^2) + humidity_100_c60 + I(humidity_100_c60^2) + dew_point_45_c7 + I(dew_point_45_c7^2) + total_trend_yearly + sin_year_r_2 + cos_year_r_2 + in_service_fct ,us(1 | start_station_name) + ar1(0 + month | start_station_name) + ar1(0 + hour | start_station_name), 
20:16:47,2020-09-12,glmmTMB_fit_m345_20s_genpois_201646,"3,4,5",20,44140,65,0.95,1.308,117,62809,genpois,trips ~ hour * workday + precip_yn + temperature_45_c15 + I(temperature_45_c15^2) + daily_uv_index_10_c5 + I(daily_uv_index_10_c5^2) + humidity_100_c60 + I(humidity_100_c60^2) + dew_point_45_c7 + I(dew_point_45_c7^2) + total_trend_yearly + sin_year_r_2 + cos_year_r_2 + in_service_fct ,us(1 | start_station_name) + ar1(0 + ts_yday | start_station_name), 
20:33:33,2020-09-12,glmmTMB_fit_m345_20s_genpois_203332,"3,4,5",20,44140,69,1.13,0.546,140,58937,genpois,trips ~ hour * workday + precip_yn + temperature_45_c15 + I(temperature_45_c15^2) + daily_uv_index_10_c5 + I(daily_uv_index_10_c5^2) + humidity_100_c60 + I(humidity_100_c60^2) + dew_point_45_c7 + I(dew_point_45_c7^2) + total_trend_yearly + sin_year_r_2 + cos_year_r_2 + in_service_fct ,us(1 | start_station_name) + ar1(0 + ts_yday | start_station_name) + ar1(0 + hour | start_station_name) + ar1(0 + wday | start_station_name), 
21:01:35,2020-09-12,glmmTMB_fit_m345_20s_genpois_210134,"3,4,5",20,44140,69,1.11,0.382,214,59242,genpois,trips ~ hour * workday + precip_yn + temperature_45_c15 + I(temperature_45_c15^2) + daily_uv_index_10_c5 + I(daily_uv_index_10_c5^2) + humidity_100_c60 + I(humidity_100_c60^2) + dew_point_45_c7 + I(dew_point_45_c7^2) + total_trend_yearly + sin_year_r_2 + cos_year_r_2 + in_service_fct ,us(1 | start_station_name) + ar1(0 + ts_hours | start_station_name) + ar1(0 + hour | start_station_name) + ar1(0 + wday | start_station_name), 
23:17:39,2020-09-12,glmmTMB_fit_m345_20s_genpois_231739,"3,4,5",20,44140,71,1.10,0.441,159,58442,genpois,trips ~ hour * workday + precip_yn + temperature_45_c15 + I(temperature_45_c15^2) + daily_uv_index_10_c5 + I(daily_uv_index_10_c5^2) + humidity_100_c60 + I(humidity_100_c60^2) + dew_point_45_c7 + I(dew_point_45_c7^2) + total_trend_yearly + sin_year_r_2 + cos_year_r_2 + in_service_fct ,us(1 | start_station_name) + ar1(0 + ts_yday | start_station_name) + ar1(0 + hour | start_station_name) + ar1(0 + wday | start_station_name) + ar1(0 + hour:wday | start_station_name), 
23:23:06,2020-09-12,glmmTMB_fit_m345_20s_genpois_232306,"3,4,5",20,44140,73,0.99,0.224,546,58043,genpois,trips ~ hour * workday + precip_yn + temperature_45_c15 + I(temperature_45_c15^2) + daily_uv_index_10_c5 + I(daily_uv_index_10_c5^2) + humidity_100_c60 + I(humidity_100_c60^2) + dew_point_45_c7 + I(dew_point_45_c7^2) + total_trend_yearly + sin_year_r_2 + cos_year_r_2 + in_service_fct ,us(1 | start_station_name) + ar1(0 + ts_yday | start_station_name) + ar1(0 + hour | start_station_name) + ar1(0 + wday | start_station_name) + ar1(0 + hour:wday | start_station_name) + ar1(0 + hour:ts_yday | start_station_name), 
23:47:07,2020-09-12,glmmTMB_fit_m345_20s_genpois_234707,"3,4,5",20,44140,75,0.99,0.223,885,57842,genpois,trips ~ hour * workday + precip_yn + temperature_45_c15 + I(temperature_45_c15^2) + daily_uv_index_10_c5 + I(daily_uv_index_10_c5^2) + humidity_100_c60 + I(humidity_100_c60^2) + dew_point_45_c7 + I(dew_point_45_c7^2) + total_trend_yearly + sin_year_r_2 + cos_year_r_2 + in_service_fct ,us(1 | start_station_name) + ar1(0 + hour | start_station_name) + ar1(0 + wday | start_station_name) + ar1(0 + ts_yday | start_station_name) + ar1(0 + hour:wday | start_station_name) + ar1(0 + hour:ts_yday | start_station_name) + ar1(0 + hour:temperature_45_c15 + hour:I(temperature_45_c15^2) | start_station_name), 
00:20:20,2020-09-13,glmmTMB_fit_m345_20s_genpois_002020,"3,4,5",20,44140,71,1.03,0.240,797,57887,genpois,trips ~ hour * workday + precip_yn + temperature_45_c15 + I(temperature_45_c15^2) + daily_uv_index_10_c5 + I(daily_uv_index_10_c5^2) + humidity_100_c60 + I(humidity_100_c60^2) + dew_point_45_c7 + I(dew_point_45_c7^2) + total_trend_yearly + sin_year_r_2 + cos_year_r_2 + in_service_fct ,us(1 | start_station_name) + ar1(0 + hour | start_station_name) + ar1(0 + hour:wday | start_station_name) + ar1(0 + hour:ts_yday | start_station_name) + ar1(0 + hour:temperature_45_c15 + hour:I(temperature_45_c15^2) | start_station_name), 
00:38:43,2020-09-13,glmmTMB_fit_m345_20s_genpois_003843,"3,4,5",20,44140,75,0.99,0.223,772,57843,genpois,trips ~ hour * workday + precip_yn + temperature_45_c15 + I(temperature_45_c15^2) + daily_uv_index_10_c5 + I(daily_uv_index_10_c5^2) + humidity_100_c60 + I(humidity_100_c60^2) + dew_point_45_c7 + I(dew_point_45_c7^2) + total_trend_yearly + sin_year_r_2 + cos_year_r_2 + in_service_fct ,us(1 | start_station_name) + ar1(0 + hour | start_station_name) + ar1(0 + wday | start_station_name) + ar1(0 + ts_yday | start_station_name) + ar1(0 + hour:wday | start_station_name) + ar1(0 + hour:ts_yday | start_station_name) + ar1(0 + hour:temperature_45_c15 | start_station_name), 
00:53:56,2020-09-13,glmmTMB_fit_m345_20s_genpois_005356,"3,4,5",20,44140,77,0.99,0.221,841,57825,genpois,trips ~ hour * workday + precip_yn + temperature_45_c15 + I(temperature_45_c15^2) + daily_uv_index_10_c5 + I(daily_uv_index_10_c5^2) + humidity_100_c60 + I(humidity_100_c60^2) + dew_point_45_c7 + I(dew_point_45_c7^2) + total_trend_yearly + sin_year_r_2 + cos_year_r_2 + in_service_fct ,us(1 | start_station_name) + ar1(0 + hour | start_station_name) + ar1(0 + wday | start_station_name) + ar1(0 + ts_yday | start_station_name) + ar1(0 + hour:wday | start_station_name) + ar1(0 + hour:ts_yday | start_station_name) + ar1(0 + hour:temperature_45_c15 | start_station_name) + ar1(0 + hour:humidity_100_c60 | start_station_name), 
02:02:11,2020-09-13,glmmTMB_fit_m345_20s_genpois_020210,"3,4,5",20,44140,79,0.99,0.221,1021,57825,genpois,trips ~ hour * workday + precip_yn + temperature_45_c15 + I(temperature_45_c15^2) + daily_uv_index_10_c5 + I(daily_uv_index_10_c5^2) + humidity_100_c60 + I(humidity_100_c60^2) + dew_point_45_c7 + I(dew_point_45_c7^2) + total_trend_yearly + sin_year_r_2 + cos_year_r_2 + in_service_fct ,us(1 | start_station_name) + ar1(0 + hour | start_station_name) + ar1(0 + wday | start_station_name) + ar1(0 + ts_yday | start_station_name) + ar1(0 + hour:wday | start_station_name) + ar1(0 + hour:ts_yday | start_station_name) + ar1(0 + hour:temperature_45_c15 | start_station_name) + ar1(0 + hour:humidity_100_c60 | start_station_name) + ar1(0 + hour:dew_point_45_c7 | start_station_name), 
02:40:58,2020-09-13,glmmTMB_fit_m345_20s_genpois_024058,"3,4,5",20,44140,75,0.97,0.224,535,57694,genpois,trips ~ hour * workday + precip_yn + temperature_45_c15 + I(temperature_45_c15^2) + daily_uv_index_10_c5 + I(daily_uv_index_10_c5^2) + humidity_100_c60 + I(humidity_100_c60^2) + dew_point_45_c7 + I(dew_point_45_c7^2) + total_trend_yearly + sin_year_r_2 + cos_year_r_2 + in_service_fct ,us(1 | start_station_name) + ar1(0 + hour | start_station_name) + ar1(0 + wday | start_station_name) + ar1(0 + ts_yday | start_station_name) + ar1(0 + hour:workday | start_station_name) + ar1(0 + hour:ts_yday | start_station_name) + ar1(0 + hour:temperature_45_c15 | start_station_name), 
17:18:51,2020-09-13,glmmTMB_fit_m345_20s_genpois_171851,"3,4,5",20,44140,73,1.07,0.438,217,58067,genpois,trips ~ hour * workday + precip_yn + temperature_45_c15 + I(temperature_45_c15^2) + daily_uv_index_10_c5 + I(daily_uv_index_10_c5^2) + humidity_100_c60 + I(humidity_100_c60^2) + dew_point_45_c7 + I(dew_point_45_c7^2) + total_trend_yearly + sin_year_r_2 + cos_year_r_2 + in_service_fct ,us(1 | start_station_name) + ar1(0 + hour | start_station_name) + ar1(0 + wday | start_station_name) + ar1(0 + ts_yday | start_station_name) + ar1(0 + hour:workday | start_station_name) + ar1(0 + hour:temperature_45_c15 | start_station_name), 
17:27:24,2020-09-13,glmmTMB_fit_m345_20s_genpois_172723,"3,4,5",20,44140,73,0.97,0.223,458,57703,genpois,trips ~ hour * workday + precip_yn + temperature_45_c15 + I(temperature_45_c15^2) + daily_uv_index_10_c5 + I(daily_uv_index_10_c5^2) + humidity_100_c60 + I(humidity_100_c60^2) + dew_point_45_c7 + I(dew_point_45_c7^2) + total_trend_yearly + sin_year_r_2 + cos_year_r_2 + in_service_fct ,us(1 | start_station_name) + ar1(0 + wday | start_station_name) + ar1(0 + ts_yday | start_station_name) + ar1(0 + hour:workday | start_station_name) + ar1(0 + hour:ts_yday | start_station_name) + ar1(0 + hour:temperature_45_c15 | start_station_name), 
17:39:35,2020-09-13,glmmTMB_fit_m345_20s_genpois_173934,"3,4,5",20,44140,73,0.97,0.224,409,57699,genpois,trips ~ hour * workday + precip_yn + temperature_45_c15 + I(temperature_45_c15^2) + daily_uv_index_10_c5 + I(daily_uv_index_10_c5^2) + humidity_100_c60 + I(humidity_100_c60^2) + dew_point_45_c7 + I(dew_point_45_c7^2) + total_trend_yearly + sin_year_r_2 + cos_year_r_2 + in_service_fct ,us(1 | start_station_name) + ar1(0 + wday:workday | start_station_name) + ar1(0 + ts_yday | start_station_name) + ar1(0 + hour:workday | start_station_name) + ar1(0 + hour:ts_yday | start_station_name) + ar1(0 + hour:temperature_45_c15 | start_station_name), 
19:42:47,2020-09-13,glmmTMB_fit_m345_20s_genpois_194247,"3,4,5",20,44140,73,0.98,0.222,455,57685,genpois,trips ~ hour * workday + precip_yn + temperature_45_c15 + I(temperature_45_c15^2) + daily_uv_index_10_c5 + I(daily_uv_index_10_c5^2) + humidity_100_c60 + I(humidity_100_c60^2) + dew_point_45_c7 + I(dew_point_45_c7^2) + total_trend_yearly + sin_year_r_2 + cos_year_r_2 + in_service_fct ,us(1 | start_station_name) + ar1(0 + wday:workday:precip_yn | start_station_name) + ar1(0 + ts_yday | start_station_name) + ar1(0 + hour:workday | start_station_name) + ar1(0 + hour:ts_yday | start_station_name) + ar1(0 + hour:temperature_45_c15 | start_station_name), 
19:57:19,2020-09-13,glmmTMB_fit_m345_20s_genpois_195718,"3,4,5",20,44140,75,0.98,0.222,491,57684,genpois,trips ~ hour * workday + precip_yn + temperature_45_c15 + I(temperature_45_c15^2) + daily_uv_index_10_c5 + I(daily_uv_index_10_c5^2) + humidity_100_c60 + I(humidity_100_c60^2) + dew_point_45_c7 + I(dew_point_45_c7^2) + total_trend_yearly + sin_year_r_2 + cos_year_r_2 + in_service_fct ,us(1 | start_station_name) + ar1(0 + wday:workday | start_station_name) + ar1(0 + wday:workday:precip_yn | start_station_name) + ar1(0 + ts_yday | start_station_name) + ar1(0 + hour:workday | start_station_name) + ar1(0 + hour:ts_yday | start_station_name) + ar1(0 + hour:temperature_45_c15 | start_station_name), 
20:21:02,2020-09-13,glmmTMB_fit_m345_20s_genpois_202102,"3,4,5",20,44140,73,0.97,0.221,545,57738,genpois,trips ~ hour * workday + precip_yn + temperature_45_c15 + I(temperature_45_c15^2) + daily_uv_index_10_c5 + I(daily_uv_index_10_c5^2) + humidity_100_c60 + I(humidity_100_c60^2) + dew_point_45_c7 + I(dew_point_45_c7^2) + total_trend_yearly + sin_year_r_2 + cos_year_r_2 + in_service_fct ,us(1 | start_station_name) + ar1(0 + wday:workday:precip_yn | start_station_name) + ar1(0 + ts_yday | start_station_name) + ar1(0 + hour:workday:precip_yn | start_station_name) + ar1(0 + hour:ts_yday | start_station_name) + ar1(0 + hour:temperature_45_c15 | start_station_name), 
20:47:11,2020-09-13,glmmTMB_fit_m345_20s_genpois_204711,"3,4,5",20,44140,73,0.97,0.220,602,57662,genpois,trips ~ hour * workday + precip_yn + temperature_45_c15 + I(temperature_45_c15^2) + daily_uv_index_10_c5 + I(daily_uv_index_10_c5^2) + humidity_100_c60 + I(humidity_100_c60^2) + dew_point_45_c7 + I(dew_point_45_c7^2) + total_trend_yearly + sin_year_r_2 + cos_year_r_2 + in_service_fct ,us(1 | start_station_name) + ar1(0 + wday:workday:precip_yn | start_station_name) + ar1(0 + ts_yday | start_station_name) + ar1(0 + hour:workday | start_station_name) + ar1(0 + hour:ts_yday | start_station_name) + ar1(0 + hour:precip_yn:temperature_45_c15 | start_station_name), 
21:04:47,2020-09-13,glmmTMB_fit_m345_20s_genpois_210446,"3,4,5",20,44140,75,0.97,0.219,595,57658,genpois,trips ~ hour * workday + precip_yn + temperature_45_c15 + I(temperature_45_c15^2) + daily_uv_index_10_c5 + I(daily_uv_index_10_c5^2) + humidity_100_c60 + I(humidity_100_c60^2) + dew_point_45_c7 + I(dew_point_45_c7^2) + total_trend_yearly + sin_year_r_2 + cos_year_r_2 + in_service_fct ,us(1 | start_station_name) + ar1(0 + wday:workday:precip_yn | start_station_name) + ar1(0 + ts_yday | start_station_name) + ar1(0 + hour:workday | start_station_name) + ar1(0 + hour:ts_yday | start_station_name) + ar1(0 + hour:temperature_45_c15 | start_station_name) + ar1(0 + hour:precip_yn:temperature_45_c15 | start_station_name), 
21:26:09,2020-09-13,glmmTMB_fit_m345_20s_genpois_212609,"3,4,5",20,44140,79,0.97,0.219,891,57653,genpois,trips ~ hour * workday + precip_yn + temperature_45_c15 + I(temperature_45_c15^2) + daily_uv_index_10_c5 + I(daily_uv_index_10_c5^2) + humidity_100_c60 + I(humidity_100_c60^2) + dew_point_45_c7 + I(dew_point_45_c7^2) + total_trend_yearly + sin_year_r_2 + cos_year_r_2 + in_service_fct ,us(1 | start_station_name) + ar1(0 + wday:workday:precip_yn | start_station_name) + ar1(0 + ts_yday | start_station_name) + ar1(0 + hour:workday | start_station_name) + ar1(0 + hour:ts_yday | start_station_name) + ar1(0 + hour:temperature_45_c15 | start_station_name) + ar1(0 + hour:precip_yn:temperature_45_c15 | start_station_name) + ar1(0 + hour:dew_point_45_c7 | start_station_name) + ar1(0 + hour:precip_yn:dew_point_45_c7 | start_station_name), 
21:48:39,2020-09-13,glmmTMB_fit_m345_20s_genpois_214838,"3,4,5",20,44140,77,0.97,0.219,789,57653,genpois,trips ~ hour * workday + precip_yn + temperature_45_c15 + I(temperature_45_c15^2) + daily_uv_index_10_c5 + I(daily_uv_index_10_c5^2) + humidity_100_c60 + I(humidity_100_c60^2) + dew_point_45_c7 + I(dew_point_45_c7^2) + total_trend_yearly + sin_year_r_2 + cos_year_r_2 + in_service_fct ,us(1 | start_station_name) + ar1(0 + wday:workday:precip_yn | start_station_name) + ar1(0 + ts_yday | start_station_name) + ar1(0 + hour:workday | start_station_name) + ar1(0 + hour:ts_yday | start_station_name) + ar1(0 + hour:temperature_45_c15 | start_station_name) + ar1(0 + hour:precip_yn:temperature_45_c15 | start_station_name) + ar1(0 + hour:precip_yn:dew_point_45_c7 | start_station_name), 
00:27:46,2020-09-14,glmmTMB_fit_m345_20s_genpois_002746,"3,4,5",20,44140,75,0.98,0.221,558,57669,genpois,trips ~ hour * workday + precip_yn + temperature_45_c15 + I(temperature_45_c15^2) + daily_uv_index_10_c5 + I(daily_uv_index_10_c5^2) + humidity_100_c60 + I(humidity_100_c60^2) + dew_point_45_c7 + I(dew_point_45_c7^2) + total_trend_yearly + sin_year_r_2 + cos_year_r_2 + in_service_fct ,us(1 | start_station_name) + ar1(0 + wday:workday:precip_yn | start_station_name) + ar1(0 + ts_yday | start_station_name) + ar1(0 + hour:workday | start_station_name) + ar1(0 + hour:ts_yday | start_station_name) + ar1(0 + hour:temperature_45_c15 | start_station_name) + ar1(0 + hour:workday:temperature_45_c15 | start_station_name), 
00:40:30,2020-09-14,glmmTMB_fit_m345_20s_genpois_004030,"3,4,5",20,44140,77,0.97,0.219,1204,57647,genpois,trips ~ hour * workday + precip_yn + temperature_45_c15 + I(temperature_45_c15^2) + daily_uv_index_10_c5 + I(daily_uv_index_10_c5^2) + humidity_100_c60 + I(humidity_100_c60^2) + dew_point_45_c7 + I(dew_point_45_c7^2) + total_trend_yearly + sin_year_r_2 + cos_year_r_2 + in_service_fct ,us(1 | start_station_name) + ar1(0 + wday:workday:precip_yn | start_station_name) + ar1(0 + ts_yday | start_station_name) + ar1(0 + hour:workday | start_station_name) + ar1(0 + hour:ts_yday | start_station_name) + ar1(0 + hour:precip_yn | start_station_name) + ar1(0 + hour:temperature_45_c15 | start_station_name) + ar1(0 + hour:precip_yn:temperature_45_c15 | start_station_name), 
02:05:26,2020-09-14,glmmTMB_fit_m345_20s_genpois_020526,"3,4,5",20,44140,75,1.07,0.428,249,58014,genpois,trips ~ hour * workday + precip_yn + temperature_45_c15 + I(temperature_45_c15^2) + daily_uv_index_10_c5 + I(daily_uv_index_10_c5^2) + humidity_100_c60 + I(humidity_100_c60^2) + dew_point_45_c7 + I(dew_point_45_c7^2) + total_trend_yearly + sin_year_r_2 + cos_year_r_2 + in_service_fct ,us(1 | start_station_name) + ar1(0 + wday:workday:precip_yn | start_station_name) + ar1(0 + ts_yday | start_station_name) + ar1(0 + hour:workday | start_station_name) + ar1(0 + hour:precip_yn | start_station_name) + ar1(0 + hour:temperature_45_c15 | start_station_name) + ar1(0 + hour:precip_yn:temperature_45_c15 | start_station_name), 
